filename,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s,duration,duration_m,rowNo,type,condition1,condition2,stim1,stimSize,color,stimFormat,ITI,key,keyboard,trialText,random,head,responseType,responseOptions,responseRows,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,30,test,L1_L1,incongruous,ΚΊΤΡΙΝΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,53016,right,1735,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,27,test,L1_L1,incongruous,ΠΡΆΣΙΝΟ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,55005,down,1190,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,25,test,L1_L1,incongruous,ΠΟΡΤΟΚΆΛΙ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,56377,left,576,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,13,test,L1_L1,control,ΔΑΚΤΎΛΙΟΣ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,57744,up,576,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,37,test,L1_L1,onset,ΠΑΝΤΕΛΌΝΙ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,59132,up,598,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,19,test,L1_L1,congruous,ΜΩΒ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,61072,right,1156,0,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,24,test,L1_L1,incongruous,ΠΟΡΤΟΚΆΛΙ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,62549,left,682,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,16,test,L1_L1,congruous,ΚΊΤΡΙΝΟ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,63807,left,455,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,41,test,L1_L2,onset,ΓΙΛΈΚΟ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,65072,left,472,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,15,test,L1_L1,control,ΦΟΡΤΗΓΌ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,68574,right,2705,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,46,test,L1_L2,onset,ΓΡΑΦΊΣ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,70016,right,646,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,26,test,L1_L1,incongruous,ΠΡΆΣΙΝΟ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,71623,down,805,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,11,test,L1_L1,control,ΦΩΣ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,72860,left,442,0,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,21,test,L1_L1,congruous,ΠΟΡΤΟΚΆΛΙ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,74892,up,1241,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,45,test,L1_L2,onset,ΟΜΊΧΛΗ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,76863,up,1178,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,33,test,L1_L1,onset,ΚΟΙΛΆΔΑ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,78263,left,612,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,22,test,L1_L1,congruous,ΠΡΆΣΙΝΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,80654,right,1603,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,23,test,L1_L1,congruous,ΠΡΆΣΙΝΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,81903,right,455,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,32,test,L1_L1,onset,ΚΟΙΛΆΔΑ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,83326,left,625,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,39,test,L1_L1,onset,ΠΡΟΣΌΨΙΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,84888,right,770,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,28,test,L1_L1,incongruous,ΜΩΒ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,86610,up,927,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,17,test,L1_L1,congruous,ΚΊΤΡΙΝΟ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,88009,left,608,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,38,test,L1_L1,onset,ΠΡΟΣΌΨΙΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,89738,right,941,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,35,test,L1_L1,onset,ΜΎΓΑ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,91593,down,1059,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,12,test,L1_L1,control,ΔΑΚΤΎΛΙΟΣ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,93600,up,1219,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,10,test,L1_L1,control,ΦΩΣ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,95928,down,1527,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,31,test,L1_L1,incongruous,ΚΊΤΡΙΝΟ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,98863,right,2145,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,40,test,L1_L2,onset,ΓΙΛΈΚΟ,150%,"stim1: yellow",word,800,left,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,801,48,16.68,100579,left,930,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,34,test,L1_L1,onset,ΜΎΓΑ,150%,"stim1: purple",word,800,down,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,102213,down,847,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,20,test,L1_L1,congruous,ΠΟΡΤΟΚΆΛΙ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.66,103937,up,940,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,44,test,L1_L2,onset,ΟΜΊΧΛΗ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,105276,up,542,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,14,test,L1_L1,control,ΦΟΡΤΗΓΌ,150%,"stim1: green",word,800,right,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,106609,right,540,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,29,test,L1_L1,incongruous,ΜΩΒ,150%,"stim1: orange",word,800,up,"left right up down","ΑΡΙΣΤΕΡΑ = ΚΊΤΡΙΝΟ, ΔΕΞΙΆ = ΠΡΆΣΙΝΟ, ΠΆΝΩ = ΠΟΡΤΟΚΆΛΙ, ΚΆΤΩ = ΜΩΒ",2,,,,,800,48,16.67,108116,up,714,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,73,test,L2_L2,incongruous,ORANGE,150%,"stim1: purple",word,800,down,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,49,16.33,150294,down,2149,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,68,test,L2_L2,congruous,ORANGE,150%,"stim1: orange",word,800,up,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,151707,up,613,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,82,test,L2_L2,onset,PERMIT,150%,"stim1: purple",word,800,down,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,153212,down,716,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,72,test,L2_L2,incongruous,GREEN,150%,"stim1: yellow",word,800,left,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,154926,left,916,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,88,test,L2_L1,onset,CRYSTAL,150%,"stim1: yellow",word,800,left,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,156448,left,735,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,92,test,L2_L1,onset,PITCHFORK,150%,"stim1: orange",word,800,up,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,158148,up,905,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,81,test,L2_L2,onset,PERMIT,150%,"stim1: purple",word,800,down,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,159754,down,812,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,56,test,L2_L2,control,LITTER,150%,"stim1: yellow",word,800,left,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,161089,up,545,0,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,71,test,L2_L2,incongruous,GREEN,150%,"stim1: yellow",word,800,left,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,162710,left,833,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,55,test,L2_L2,control,LITTER,150%,"stim1: yellow",word,800,left,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,164996,left,1487,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,60,test,L2_L2,control,BORDER,150%,"stim1: orange",word,800,up,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,166426,up,633,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,90,test,L2_L1,onset,MAT,150%,"stim1: purple",word,800,down,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,167729,down,521,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,85,test,L2_L2,onset,GRILL,150%,"stim1: green",word,800,right,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,169076,right,547,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,78,test,L2_L2,incongruous,PURPLE,150%,"stim1: green",word,800,right,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,170919,right,1041,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,63,test,L2_L2,congruous,YELLOW,150%,"stim1: yellow",word,800,left,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,172229,left,518,1,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,77,test,L2_L2,incongruous,PURPLE,150%,"stim1: green",word,800,right,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,174094,down,1067,0,
808048_260427_144508.csv,Firefox,150.0,1470,956,MacOS,en-US,2026-04-27_14:41:15,2026-04-27_17:41:15,2026-04-21_15:06:31,https://www.testable.org/experiment/20539/808048/start,232.51,232510,3.8751,91,test,L2_L1,onset,PITCHFORK,150%,"stim1: orange",word,800,up,"left right up down","LEFT = YELLOW, RIGHT = GREEN, UP = ORANGE, DOWN = PURPLE",4,,,,,800,48,16.67,175505,up,610,1,
